secteur,forme,region,anciennete,nb_employes,experience_dirigeant,ca,resultat_net,fonds_propres,dettes,tresorerie,ratio_endettement,marge,incidents,utilisation_decouvert,anciennete_banque,montant_credit,duree,ratio_credit_ca,garantie,ltv,default
Services,Entreprise Individuelle,Koudougou,6,76,2,275618550.37619,11874848.94137785,46288226.89480342,66142057.47703874,53475489.523192324,0.23997679904622482,0.0430843603421103,1,0.44325344147496215,4,151626868.3664245,24,0.5501330304490389,158777518.500517,0.9549643412894803,0
Agroalimentaire,Entreprise Individuelle,Ouaga,4,26,20,380178297.86887956,40476546.180747665,210965431.35308772,274580079.4904929,34047984.265977755,0.7222402778635022,0.10646727182388434,0,0.29338967558297835,14,42299649.760926485,36,0.11126266280332313,25067603.025645964,1.6874229944383152,1
Industrie,SA,Fada,17,16,24,135241738.78031862,7104522.035359192,38790090.86240071,54062514.20926517,-806246.5840552059,0.399747257738842,0.0525320222841818,0,0.4766241605086289,14,28990682.53497631,12,0.21436194769772696,18312425.344725862,1.5831153978370145,0
Agroalimentaire,Entreprise Individuelle,Koudougou,22,134,17,408891792.9733566,57496445.413427256,47465236.82418238,235013972.6308552,22165473.649283994,0.5747583509120926,0.14061530801420052,0,0.42932134196763627,14,92859183.02201101,24,0.22709964987744746,90473881.10174231,1.0263645362752407,0
BTP,SAS,Bobo,23,36,27,236089882.06169546,25353796.189988878,83179311.89730483,185411224.14037648,24569312.675790578,0.7853416780136493,0.10739043947407867,2,0.31119360246894445,4,177559232.1358168,60,0.7520831921522867,211988581.6999953,0.8375886602566989,0
Commerce,SARL,Banfora,8,45,27,292110809.23399514,10270144.479418078,29348817.38132315,191125283.0821561,57341886.84708773,0.6542903481844635,0.0351583856357441,1,0.9037672613991066,5,163368853.23361713,48,0.5592701401978953,119163984.61883485,1.3709582954630013,0
Services,Entreprise Individuelle,Fada,2,147,5,50000000.0,1962870.4931064902,11081827.111767465,36321235.616241746,6786358.9994215295,0.726424712324835,0.039257409862129805,3,0.08674776780397409,4,295224578.05366194,48,5.904491561073239,256764495.76139358,1.1497873846546471,0
Transport,SARL,Koudougou,2,82,25,253382424.50689855,-16531109.24399618,88306770.90621556,55551083.921159714,26118108.50448597,0.21923811025672496,-0.06524173598925409,1,0.7572955720711929,1,202070201.5009332,48,0.7974909936795228,123914931.22782145,1.6307171339135946,1
Agroalimentaire,Entreprise Individuelle,Bobo,20,99,10,91884562.91739477,5048282.03160126,53848764.01677145,52423302.86390284,17950010.514366686,0.5705343879257712,0.054941568761008544,0,0.7030316999741315,6,115508759.86468825,12,1.2571073551117817,104843890.81296672,1.1017214161838653,0
Industrie,SAS,Banfora,13,149,23,71569671.77945684,1656926.1952597247,10529439.842976412,21686783.996717628,-1743892.779277807,0.3030163958770947,0.023151233672910658,0,0.0942103636124938,8,22947292.966716405,24,0.3206287299658,12034437.229367668,1.9068023314557716,0
Transport,SA,Ouaga,15,15,24,95478480.42635441,-4401526.8959252285,39334535.716118276,45466168.183527425,-3832220.892590058,0.47619283403443907,-0.04609967477771356,0,0.11922857781785867,4,210021842.41120267,24,2.1996772620737213,117440170.75505818,1.7883305266069445,1
Services,SARL,Ouahigouya,13,95,20,433999469.6500781,-52677305.30667874,236136931.23250034,309375514.7220898,69991272.16455287,0.7128476792184351,-0.12137642783100866,0,0.17743165224959823,5,98460593.9573599,48,0.22686800524605705,72953252.46796167,1.3496395380123742,0
Services,Entreprise Individuelle,Ouaga,22,146,3,454519227.9014131,-37117096.53108228,163356099.50884917,100080679.36867386,53909679.81435005,0.220190199281034,-0.08166232417153783,0,0.4454776830833458,8,148136924.872649,24,0.3259200398553446,47266496.23039899,3.1340788229903995,0
BTP,SAS,Banfora,15,181,21,317341707.75851977,28712403.75078241,99556745.34195338,182784447.52264944,41856843.14158856,0.5759862099870551,0.09047787620980167,1,0.3878985289517298,7,269495454.27570987,48,0.8492279699987675,116629938.72001967,2.310688466729432,0
Agroalimentaire,SARL,Fada,9,15,18,202090320.122583,-21906027.13698349,43136256.356438756,153097238.65426126,26142123.455109805,0.7575683910114857,-0.108397211324599,1,0.23419442561681292,3,187420239.5095524,48,0.9274082964283885,199789927.19943517,0.9380865298702719,1
Industrie,SAS,Koudougou,8,141,16,150053362.82646358,-6262546.285839317,50875368.99813695,75497231.75515923,24428964.52085322,0.5031358866810045,-0.041735461091144885,1,0.8908267535742685,14,239537298.35197407,60,1.5963474182781128,139782193.3286522,1.7136467288703956,0
Services,SA,Koudougou,23,108,3,258740540.1101808,34369897.46723048,96459568.39830174,161473322.13346353,38190587.298763216,0.6240743026380888,0.13283537806868057,0,0.26175286903702366,4,127182406.28069806,36,0.4915441786839408,112289654.3513547,1.1326279969011561,1
Industrie,SA,Ouaga,12,85,29,159018359.3217131,10057511.812566102,17247238.069828533,66624607.78774325,2930307.523641196,0.41897431260093515,0.06324748824894211,0,0.33641054718326924,3,94676960.57841998,12,0.5953838348116598,42042884.970839724,2.2519139836404287,1
Services,SA,Bobo,2,87,1,227313515.1854002,11509730.045046158,79718449.54408224,164581917.74334773,-6591994.506949037,0.7240304986226285,0.05063372512478484,1,0.6690800168622832,1,279338288.83219147,48,1.2288679298472822,94353617.22349212,2.960546686520058,0
Transport,SARL,Koudougou,12,192,28,269394310.3053918,26806067.62299689,158843218.47754493,68205193.52286546,48641221.76536696,0.25317978484974846,0.09950495091232214,0,0.6237422454995412,10,189043480.90983665,48,0.7017352396772317,156243033.10327977,1.2099322264492596,0
Industrie,SAS,Ouahigouya,20,155,13,145683768.17410114,15367289.083895076,37629851.33086761,88330171.47312759,10344965.78014281,0.6063144342035933,0.10548387975199963,2,0.0454865414722746,7,226775512.2121096,36,1.556628545886449,235521031.39373425,0.962867353586762,1
Industrie,SA,Fada,2,63,14,220680320.74443558,4516240.594564329,48073786.06735927,164396937.64789462,6040107.503082641,0.7449551328062399,0.020465080798004076,1,0.9534358247578352,1,129023042.90679216,36,0.5846603923338074,88302842.41646425,1.461142579060802,0
Commerce,SARL,Koudougou,1,25,13,50000000.0,7211538.968578815,24663723.40912526,39216333.0113092,-1754680.9451591393,0.784326660226184,0.1442307793715763,1,0.5507432808910722,2,219377757.9945678,24,4.387555159891356,135668151.98129675,1.6170173676782396,0
Transport,Entreprise Individuelle,Fada,12,113,25,241557525.22698638,12683552.432299048,118426061.87060085,89880553.75188111,12225536.659167213,0.3720875748640921,0.05250737860631992,2,0.8295224152883747,1,141690143.08283097,24,0.586568946463944,43531275.272432245,3.2549044840999954,0
Transport,Entreprise Individuelle,Fada,1,57,20,109615546.20908351,13395430.475737726,53130423.78559168,32229774.27247262,14839677.348866284,0.2940255774577515,0.12220374699576772,0,0.05757186530279712,3,262957528.73467264,12,2.398907252016066,157075797.2495381,1.6740804970540801,0
Commerce,SA,Koudougou,4,40,16,186368940.59576425,-18417202.941083692,109081747.25396216,99327001.71821992,-795609.0809578784,0.5329589866246061,-0.09882120315868917,0,0.5915095321349826,3,69951510.5400027,60,0.3753388859559389,36283969.023679346,1.927890261794445,0
BTP,SARL,Ouahigouya,3,12,16,50000000.0,-1125118.2650178107,8261390.9137848485,39268149.057673365,8354049.545629599,0.7853629811534673,-0.022502365300356215,2,0.6464017366657997,8,285713656.3534869,24,5.714273127069738,277414468.01109767,1.0299162058918183,0
Transport,SAS,Bobo,24,40,12,101295365.7301471,10041303.110829093,20039581.061230782,79393932.9041306,-1187347.664582884,0.7837864282521833,0.09912894867845512,0,0.590589657738585,2,69491922.878569,12,0.6860325976185021,70488831.98960876,0.985857204852157,0
Industrie,SA,Bobo,20,70,24,228601575.88611794,15947947.292683216,70668071.60405555,122434688.78891477,-719449.8513212763,0.5355811232460963,0.06976306804038822,0,0.60102587748869,14,77476068.8741844,60,0.3389131005500177,45807611.25024642,1.6913361504692654,0
Transport,SARL,Ouaga,5,70,4,50000000.0,-6781403.9292859025,21044385.11102528,24158120.972658835,8848632.505160408,0.48316241945317673,-0.13562807858571804,0,0.2871522634376287,7,141230913.15973496,48,2.8246182631946994,86148772.6844897,1.6393839257232077,0
Industrie,SA,Koudougou,6,100,24,309689259.706884,-22066465.53506024,177302902.49255076,70907422.90337981,-15405314.18419339,0.2289631321747889,-0.07125357061444688,0,0.28406046207971525,7,272812283.12574387,24,0.8809226493161447,194581510.54601827,1.4020462805546168,0
Services,SA,Koudougou,9,139,13,81554458.52764216,6518351.565903947,47873740.42357056,60910774.3402951,-780623.4079539626,0.7468724020729036,0.07992636679323435,0,0.4239561794632619,1,48912466.64210312,36,0.5997522088326376,37742517.534574345,1.295951352405055,1
BTP,SA,Koudougou,24,187,19,177278449.0192093,24525591.465091497,22161474.39757553,87282997.60984176,6888893.419884737,0.49234973620727057,0.1383450250201252,0,0.6946717295969576,13,136115473.1254359,60,0.7678060919333002,46892147.05223521,2.9027349285971256,0
Industrie,SAS,Ouaga,10,44,13,50000000.0,3092003.1288085817,5639474.579879204,33901260.02627718,5001756.040167836,0.6780252005255435,0.06184006257617163,1,0.5094827378439145,2,185232598.25645182,36,3.7046519651290364,187224855.54305178,0.9893590128254,0
Agroalimentaire,SA,Banfora,9,153,15,161998454.48789006,12780018.07841026,68003881.16405603,38931232.46191313,2152640.545516101,0.24031854245142428,0.0788897531078953,1,0.6984804678148874,7,112431303.39946751,60,0.6940270125099998,96494271.30979517,1.1651603962944748,0
Industrie,SAS,Bobo,8,145,6,364938197.7713071,-54367193.98957192,115369972.13397886,163367446.67955646,51478694.99355496,0.44765784364927624,-0.1489764412757959,0,0.07100678022258855,5,262916040.48475078,60,0.720439904867153,214685507.5285671,1.224656678093494,0
BTP,SAS,Fada,16,190,21,123060208.47237794,11462447.493844727,62731043.80889311,85549111.0831598,-4109890.3796672085,0.6951809374056288,0.0931450355572702,0,0.3111206807596474,10,134651807.7288576,60,1.0941945361573275,145274012.7891414,0.926881588411126,0
Industrie,SARL,Fada,14,118,19,168192200.37337047,15951938.586408274,71440519.5711782,41010483.52445571,7492738.960560575,0.24383106608639635,0.09484350969305656,1,0.5699828190453161,2,53000830.43033564,36,0.31512061981874845,24981673.44874837,2.121588473208991,0
BTP,SA,Fada,9,139,20,174176441.17277834,-24507995.999018565,39324298.73604501,70724756.68035784,11314984.126534246,0.40605236967840436,-0.14070786975551586,0,0.22487509180569587,8,272269778.8908539,48,1.5631837294273891,302669920.77884245,0.8995600824496809,0
Industrie,SA,Bobo,1,174,7,337207772.85794634,45951235.74163389,127099693.24026644,174628086.14544067,10262668.178212792,0.5178649491540792,0.13626979992834126,0,0.8956512304019185,12,265793007.00923425,48,0.7882173200117881,229449002.6694364,1.1583968721457383,0
BTP,SAS,Fada,6,15,27,76414416.97465856,8284741.783568907,25748592.808865014,24163780.359555766,160158.48589051835,0.31622017567142124,0.108418569578518,0,0.9112561518342881,2,136857417.68515956,60,1.7909894899878096,150785570.62843102,0.9076294045562655,1
Commerce,SARL,Ouaga,5,109,28,135387016.44523853,-11706705.057605783,27901936.116492994,101099069.79506809,24814269.468126737,0.7467412492686161,-0.0864684470119845,0,0.006495015999256504,10,192135866.88375345,48,1.4191602114333375,224042407.66387543,0.8575870474129591,1
Commerce,SAS,Banfora,22,120,12,518446985.04396206,60409174.84052754,130743978.33617836,315991270.40151155,83932555.14913173,0.6094958202422893,0.11651948334776237,1,0.7172635253579271,4,94352371.74490759,12,0.18199039528970723,63931815.97537189,1.4758281194648757,0
Services,Entreprise Individuelle,Fada,22,84,22,342730194.13561714,46573264.55347255,112896517.6672606,270820436.19967866,16489165.075348651,0.7901855186196871,0.1358890035088174,0,0.3186043712826544,9,179359639.7271951,60,0.5233260529599651,150664434.37898374,1.1904577245883459,0
BTP,SARL,Ouahigouya,24,28,29,61230602.74725455,1606432.7830827124,21812627.787704933,38408171.2393764,3408813.8212759136,0.6272708338004813,0.026235782615331864,0,0.2590392101205147,6,217284088.99733806,12,3.548619142199782,107234111.48598437,2.02625905121373,0
BTP,SAS,Banfora,11,9,28,504960923.8436631,-67540790.36492588,193775188.94128472,389035857.8979032,50217837.798220254,0.7704276499984175,-0.1337544890618836,0,0.352877350504334,8,224860853.09756866,12,0.44530347296177325,88507752.21225412,2.540578056465839,0
Agroalimentaire,Entreprise Individuelle,Bobo,13,148,24,297736007.9298208,8600190.42285012,63215127.05310331,204444486.2361403,50504751.284600906,0.6866636241200957,0.028885288288265313,0,0.03246014176227641,7,223671242.27686644,12,0.7512401467060306,93874535.95590721,2.3826614959984957,0
BTP,Entreprise Individuelle,Koudougou,17,64,16,88698777.83481686,6027461.754565704,36653166.94284287,46375954.265470706,10248830.798785495,0.5228477257244326,0.06795428191570582,0,0.5550185242052911,11,229930806.03517067,24,2.5922657746577893,226680616.3893074,1.0143381895533639,0
Transport,SARL,Banfora,14,27,4,50000000.0,7172413.955718606,10777223.053364214,25270103.364478547,8597726.437062483,0.5054020672895709,0.1434482791143721,1,0.3724689389121083,8,166845830.45223057,12,3.3369166090446116,145256095.22785398,1.1486322153332715,0
Commerce,SA,Ouahigouya,23,45,18,330921813.12898886,22286356.045001898,112859811.98153946,221695401.4153629,-4541013.733935977,0.6699328742313793,0.06734628894443709,0,0.39394426469058463,11,237605134.9375666,24,0.7180098908890945,232118964.1057916,1.0236351685133085,0
Transport,Entreprise Individuelle,Ouahigouya,6,46,28,182709731.54570067,4019177.891972692,84288311.29998484,71770330.25768787,23962801.23173199,0.3928106601138328,0.02199761259551403,0,0.75247309093576,10,71142453.24825622,36,0.38937418738673785,43053908.18071956,1.6524040732756358,0
Services,SAS,Fada,21,107,8,329966078.6664299,38331332.18676633,164205481.65961945,190874764.75422096,31970559.54932033,0.5784678398629592,0.11616749316076315,0,0.4824514703811176,11,299897975.1191243,60,0.9088751678086823,207027741.3844736,1.4485883539741677,0
Services,SAS,Banfora,6,17,15,145286118.0592323,11263485.378259286,84196501.4826519,72852514.55195154,26041764.793965716,0.5014416760880761,0.07752623257279977,1,0.08504362130607113,14,85034403.22330707,36,0.5852892510256145,80316258.85268106,1.0587445734901597,0
Agroalimentaire,SAS,Ouahigouya,5,170,11,249908512.4309426,26819328.725603625,67584825.70810871,111232387.90760987,9290524.563017141,0.44509243332936405,0.10731658743723117,1,0.35121701963848806,6,167192095.6574617,36,0.6690132081981882,191954775.98633835,0.8709973211052637,0
Services,SAS,Fada,12,110,16,257607634.14849246,26731310.75491228,71664180.7987125,91113380.93848945,3516945.0305499267,0.3536905311042493,0.10376754106403377,1,0.15590124353994683,5,76475989.5366871,48,0.2968700434266018,68814867.82693137,1.1113294546902768,0
Industrie,SARL,Koudougou,20,124,9,365983341.83952117,40503363.53661485,129412430.07017581,148519438.6033227,-1441107.4900639697,0.40580928590035803,0.1106699647394745,0,0.9692406075368996,5,36764895.48198798,60,0.10045510622750939,19481183.294819426,1.8872003268797723,1
Services,Entreprise Individuelle,Ouaga,15,9,14,365690356.13435364,-9140552.567684248,122756421.65320572,263727438.24023032,8372185.369948811,0.7211769023062167,-0.024995333933077617,0,0.8553144643629383,7,209559889.50242004,24,0.5730528191053207,239745836.1334443,0.874091883647053,0
Agroalimentaire,Entreprise Individuelle,Bobo,9,16,5,137985908.57464725,4633772.15450431,33157338.801654626,73695380.29130611,17549343.829016898,0.534079030623903,0.03358148815607171,0,0.8140669059512669,6,285870482.3918225,12,2.0717367834496887,115610496.49796928,2.472703526507594,0
Services,SARL,Ouaga,18,148,13,318381100.8595134,25911674.815946143,130881205.20433667,175470075.8020183,6437926.380095759,0.5511321976345732,0.08138571902036279,1,0.44972541059210613,12,133428595.57319376,48,0.4190845348953973,49806882.60240198,2.678918828113106,0
Agroalimentaire,Entreprise Individuelle,Fada,6,150,24,249869964.7800757,24259500.960521404,31918881.803191867,92632884.31632309,38681780.60644558,0.3707243661632337,0.0970885035417263,0,0.8554859546959576,14,213387044.3228422,36,0.8539923736358465,133304926.77579091,1.6007438695926335,0
Transport,SA,Bobo,17,76,18,153898200.11516294,13369109.257270483,56803392.56868661,103927682.57439284,11340652.160792284,0.6753014817367788,0.08686982204643263,0,0.16037423516667204,7,136065832.2292507,60,0.8841288080525427,59631762.3643561,2.2817677498423525,0
Agroalimentaire,SAS,Bobo,8,27,18,108543986.17830825,-10919049.357868819,16628309.42122976,53957536.31448948,11104664.762871832,0.4971029553479998,-0.10059561789016842,0,0.7167977166993706,14,209988795.00441813,48,1.9345963088131264,153904337.0516405,1.3644111597320305,0
